Value, Category, Count,  Acreage,county_fips,year
131, Barren,192,42.7,05011,2016
141, Deciduous Forest,5290,1176.5,05011,2016
142, Evergreen Forest,975545,216956.0,05011,2016
143, Mixed Forest,6404,1424.2,05011,2016
152, Shrubland,250745,55764.3,05011,2016
176, Grass/Pasture,75894,16878.4,05011,2016
190, Woody Wetlands,466410,103727.1,05011,2016
195, Herbaceous Wetlands,1049,233.3,05011,2016
1, Corn,7,1.6,05013,2016
3, Rice,1,0.2,05013,2016
4, Sorghum,8,1.8,05013,2016
5, Soybeans,87,19.3,05013,2016
24, Winter Wheat,39,8.7,05013,2016
26, Dbl Crop WinWht/Soybeans,2,0.4,05013,2016
37, Other Hay/Non Alfalfa,2588,575.6,05013,2016
53, Peas,1,0.2,05013,2016
54, Tomatoes,10,2.2,05013,2016
61, Fallow/Idle Cropland,10,2.2,05013,2016
67, Peaches,326,72.5,05013,2016
111, Open Water,15075,3352.6,05013,2016
121, Developed/Open Space,32422,7210.5,05013,2016
122, Developed/Low Intensity,60123,13371.0,05013,2016
123, Developed/Medium Intensity,4529,1007.2,05013,2016
124, Developed/High Intensity,691,153.7,05013,2016
131, Barren,1256,279.3,05013,2016
141, Deciduous Forest,5817,1293.7,05013,2016
142, Evergreen Forest,1102699,245234.4,05013,2016
143, Mixed Forest,4942,1099.1,05013,2016
152, Shrubland,154782,34422.7,05013,2016
176, Grass/Pasture,44830,9970.0,05013,2016
190, Woody Wetlands,389157,86546.4,05013,2016
195, Herbaceous Wetlands,895,199.0,05013,2016
1, Corn,886,197.0,05015,2016
3, Rice,7,1.6,05015,2016
4, Sorghum,4,0.9,05015,2016
5, Soybeans,297,66.1,05015,2016
24, Winter Wheat,51,11.3,05015,2016
26, Dbl Crop WinWht/Soybeans,59,13.1,05015,2016
37, Other Hay/Non Alfalfa,9780,2175.0,05015,2016
61, Fallow/Idle Cropland,7,1.6,05015,2016
111, Open Water,25755,5727.8,05015,2016
121, Developed/Open Space,73142,16266.4,05015,2016
122, Developed/Low Intensity,17049,3791.6,05015,2016
123, Developed/Medium Intensity,3936,875.3,05015,2016
124, Developed/High Intensity,927,206.2,05015,2016
131, Barren,1423,316.5,05015,2016
141, Deciduous Forest,963193,214209.0,05015,2016
142, Evergreen Forest,88585,19700.8,05015,2016
143, Mixed Forest,3169,704.8,05015,2016
152, Shrubland,2464,548.0,05015,2016
176, Grass/Pasture,647500,144000.5,05015,2016
190, Woody Wetlands,131,29.1,05015,2016
195, Herbaceous Wetlands,2,0.4,05015,2016
242, Blueberries,2,0.4,05015,2016
1, Corn,137733,30631.1,05017,2016
2, Cotton,59255,13178.0,05017,2016
3, Rice,148145,32946.7,05017,2016
4, Sorghum,324,72.1,05017,2016
5, Soybeans,900619,200292.8,05017,2016
6, Sunflowers,22,4.9,05017,2016
24, Winter Wheat,2506,557.3,05017,2016
26, Dbl Crop WinWht/Soybeans,390,86.7,05017,2016
28, Oats,1,0.2,05017,2016
37, Other Hay/Non Alfalfa,1487,330.7,05017,2016
46, Sweet Potatoes,336,74.7,05017,2016
59, Sod/Grass Seed,4,0.9,05017,2016
61, Fallow/Idle Cropland,121788,27085.0,05017,2016
74, Pecans,1775,394.8,05017,2016
92, Aquaculture,6,1.3,05017,2016
111, Open Water,147158,32727.2,05017,2016
121, Developed/Open Space,68602,15256.7,05017,2016
122, Developed/Low Intensity,9296,2067.4,05017,2016
123, Developed/Medium Intensity,4875,1084.2,05017,2016
124, Developed/High Intensity,787,175.0,05017,2016
131, Barren,3329,740.4,05017,2016
141, Deciduous Forest,29,6.4,05017,2016
142, Evergreen Forest,3963,881.3,05017,2016
143, Mixed Forest,1821,405.0,05017,2016
152, Shrubland,571,127.0,05017,2016
176, Grass/Pasture,391,87.0,05017,2016
190, Woody Wetlands,369438,82161.0,05017,2016
195, Herbaceous Wetlands,739,164.3,05017,2016
240, Dbl Crop Soybeans/Oats,1936,430.6,05017,2016
241, Dbl Crop Corn/Soybeans,1,0.2,05017,2016
1, Corn,2213,492.2,05019,2016
2, Cotton,258,57.4,05019,2016
3, Rice,6557,1458.2,05019,2016
4, Sorghum,128,28.5,05019,2016
5, Soybeans,33000,7339.0,05019,2016
24, Winter Wheat,2078,462.1,05019,2016
26, Dbl Crop WinWht/Soybeans,1679,373.4,05019,2016
29, Millet,4,0.9,05019,2016
37, Other Hay/Non Alfalfa,28028,6233.3,05019,2016
53, Peas,2,0.4,05019,2016
54, Tomatoes,6,1.3,05019,2016
59, Sod/Grass Seed,48,10.7,05019,2016
61, Fallow/Idle Cropland,504,112.1,05019,2016
74, Pecans,12,2.7,05019,2016
111, Open Water,52736,11728.2,05019,2016
121, Developed/Open Space,78231,17398.2,05019,2016
122, Developed/Low Intensity,24665,5485.4,05019,2016
123, Developed/Medium Intensity,4820,1071.9,05019,2016
124, Developed/High Intensity,1373,305.3,05019,2016
131, Barren,943,209.7,05019,2016
141, Deciduous Forest,213017,47373.8,05019,2016
142, Evergreen Forest,1260639,280359.4,05019,2016
143, Mixed Forest,122625,27271.1,05019,2016
152, Shrubland,160067,35598.0,05019,2016
176, Grass/Pasture,225312,50108.2,05019,2016
190, Woody Wetlands,318896,70920.8,05019,2016
195, Herbaceous Wetlands,2145,477.0,05019,2016
225, Dbl Crop WinWht/Corn,27,6.0,05019,2016
1, Corn,128680,28617.7,05021,2016
2, Cotton,125132,27828.7,05021,2016
3, Rice,367193,81661.8,05021,2016
4, Sorghum,5107,1135.8,05021,2016
5, Soybeans,534075,118775.4,05021,2016
10, Peanuts,747,166.1,05021,2016
24, Winter Wheat,2277,506.4,05021,2016
26, Dbl Crop WinWht/Soybeans,13736,3054.8,05021,2016
28, Oats,7,1.6,05021,2016
36, Alfalfa,2,0.4,05021,2016
37, Other Hay/Non Alfalfa,16251,3614.1,05021,2016
48, Watermelons,860,191.3,05021,2016
59, Sod/Grass Seed,3,0.7,05021,2016
61, Fallow/Idle Cropland,19990,4445.7,05021,2016
74, Pecans,91,20.2,05021,2016
111, Open Water,12021,2673.4,05021,2016
121, Developed/Open Space,83526,18575.7,05021,2016
122, Developed/Low Intensity,7326,1629.3,05021,2016
123, Developed/Medium Intensity,3005,668.3,05021,2016
124, Developed/High Intensity,641,142.6,05021,2016
131, Barren,165,36.7,05021,2016
141, Deciduous Forest,208136,46288.3,05021,2016
142, Evergreen Forest,888,197.5,05021,2016
143, Mixed Forest,779,173.2,05021,2016
152, Shrubland,50,11.1,05021,2016
176, Grass/Pasture,106834,23759.3,05021,2016
190, Woody Wetlands,208382,46343.0,05021,2016
195, Herbaceous Wetlands,325,72.3,05021,2016
225, Dbl Crop WinWht/Corn,1,0.2,05021,2016
229, Pumpkins,45,10.0,05021,2016
236, Dbl Crop WinWht/Sorghum,7,1.6,05021,2016
240, Dbl Crop Soybeans/Oats,20,4.4,05021,2016
1, Corn,13,2.9,05023,2016
2, Cotton,2,0.4,05023,2016
3, Rice,5,1.1,05023,2016
5, Soybeans,99,22.0,05023,2016
24, Winter Wheat,120,26.7,05023,2016
26, Dbl Crop WinWht/Soybeans,1,0.2,05023,2016
37, Other Hay/Non Alfalfa,2540,564.9,05023,2016
61, Fallow/Idle Cropland,88,19.6,05023,2016
67, Peaches,6,1.3,05023,2016
92, Aquaculture,6,1.3,05023,2016
111, Open Water,109498,24351.8,05023,2016
121, Developed/Open Space,52262,11622.8,05023,2016
122, Developed/Low Intensity,19937,4433.9,05023,2016
123, Developed/Medium Intensity,4845,1077.5,05023,2016
124, Developed/High Intensity,2062,458.6,05023,2016
131, Barren,1045,232.4,05023,2016
141, Deciduous Forest,746101,165928.9,05023,2016
142, Evergreen Forest,254419,56581.4,05023,2016
143, Mixed Forest,164255,36529.4,05023,2016
152, Shrubland,10231,2275.3,05023,2016
176, Grass/Pasture,333087,74076.8,05023,2016
190, Woody Wetlands,2739,609.1,05023,2016
195, Herbaceous Wetlands,58,12.9,05023,2016
1, Corn,4,0.9,05025,2016
2, Cotton,2,0.4,05025,2016
3, Rice,6,1.3,05025,2016
4, Sorghum,110,24.5,05025,2016
5, Soybeans,276,61.4,05025,2016
24, Winter Wheat,13,2.9,05025,2016
26, Dbl Crop WinWht/Soybeans,12,2.7,05025,2016
37, Other Hay/Non Alfalfa,1146,254.9,05025,2016
54, Tomatoes,43,9.6,05025,2016
61, Fallow/Idle Cropland,312,69.4,05025,2016
67, Peaches,4,0.9,05025,2016
74, Pecans,3,0.7,05025,2016
111, Open Water,7406,1647.1,05025,2016
121, Developed/Open Space,17324,3852.8,05025,2016
122, Developed/Low Intensity,45987,10227.3,05025,2016
123, Developed/Medium Intensity,1731,385.0,05025,2016
124, Developed/High Intensity,419,93.2,05025,2016
131, Barren,157,34.9,05025,2016
141, Deciduous Forest,16925,3764.0,05025,2016
142, Evergreen Forest,967818,215237.5,05025,2016
143, Mixed Forest,4489,998.3,05025,2016
152, Shrubland,151351,33659.7,05025,2016
176, Grass/Pasture,54601,12143.0,05025,2016
190, Woody Wetlands,451970,100515.7,05025,2016
195, Herbaceous Wetlands,1140,253.5,05025,2016
1, Corn,14,3.1,05027,2016
2, Cotton,2,0.4,05027,2016
3, Rice,2,0.4,05027,2016
4, Sorghum,7,1.6,05027,2016
5, Soybeans,55,12.2,05027,2016
6, Sunflowers,1,0.2,05027,2016
24, Winter Wheat,80,17.8,05027,2016
26, Dbl Crop WinWht/Soybeans,45,10.0,05027,2016
37, Other Hay/Non Alfalfa,859,191.0,05027,2016
53, Peas,17,3.8,05027,2016
54, Tomatoes,1,0.2,05027,2016
59, Sod/Grass Seed,9,2.0,05027,2016
61, Fallow/Idle Cropland,4,0.9,05027,2016
92, Aquaculture,1,0.2,05027,2016
111, Open Water,17490,3889.7,05027,2016
121, Developed/Open Space,47321,10523.9,05027,2016
122, Developed/Low Intensity,45664,10155.4,05027,2016
123, Developed/Medium Intensity,7369,1638.8,05027,2016
124, Developed/High Intensity,2352,523.1,05027,2016
131, Barren,449,99.9,05027,2016
141, Deciduous Forest,115023,25580.5,05027,2016
142, Evergreen Forest,1515916,337131.6,05027,2016
143, Mixed Forest,22749,5059.3,05027,2016
152, Shrubland,177029,39370.3,05027,2016
176, Grass/Pasture,89930,20000.0,05027,2016
190, Woody Wetlands,163892,36448.7,05027,2016
195, Herbaceous Wetlands,91,20.2,05027,2016
1, Corn,10870,2417.4,05029,2016
2, Cotton,1,0.2,05029,2016
3, Rice,10148,2256.9,05029,2016
4, Sorghum,504,112.1,05029,2016
5, Soybeans,77310,17193.3,05029,2016
13, Pop or Orn Corn,1,0.2,05029,2016
24, Winter Wheat,3771,838.7,05029,2016
26, Dbl Crop WinWht/Soybeans,7064,1571.0,05029,2016
28, Oats,100,22.2,05029,2016
37, Other Hay/Non Alfalfa,33844,7526.7,05029,2016
59, Sod/Grass Seed,57,12.7,05029,2016
61, Fallow/Idle Cropland,3498,777.9,05029,2016
74, Pecans,2159,480.2,05029,2016
92, Aquaculture,7,1.6,05029,2016
111, Open Water,35998,8005.8,05029,2016
121, Developed/Open Space,68033,15130.2,05029,2016
122, Developed/Low Intensity,19186,4266.9,05029,2016
123, Developed/Medium Intensity,5836,1297.9,05029,2016
124, Developed/High Intensity,1440,320.2,05029,2016
131, Barren,2026,450.6,05029,2016
141, Deciduous Forest,452299,100588.9,05029,2016
142, Evergreen Forest,357638,79536.8,05029,2016
143, Mixed Forest,35098,7805.6,05029,2016
152, Shrubland,11992,2667.0,05029,2016
176, Grass/Pasture,416325,92588.5,05029,2016
190, Woody Wetlands,73000,16234.8,05029,2016
195, Herbaceous Wetlands,1375,305.8,05029,2016
225, Dbl Crop WinWht/Corn,1015,225.7,05029,2016
236, Dbl Crop WinWht/Sorghum,249,55.4,05029,2016
1, Corn,154940,34457.8,05031,2016
2, Cotton,292697,65094.2,05031,2016
3, Rice,307259,68332.8,05031,2016
4, Sorghum,2343,521.1,05031,2016
5, Soybeans,542833,120723.2,05031,2016
10, Peanuts,22640,5035.0,05031,2016
24, Winter Wheat,2075,461.5,05031,2016
26, Dbl Crop WinWht/Soybeans,16230,3609.5,05031,2016
27, Rye,3,0.7,05031,2016
28, Oats,1,0.2,05031,2016
36, Alfalfa,2,0.4,05031,2016
37, Other Hay/Non Alfalfa,14854,3303.5,05031,2016
44, Other Crops,10,2.2,05031,2016
46, Sweet Potatoes,3,0.7,05031,2016
48, Watermelons,463,103.0,05031,2016
59, Sod/Grass Seed,9,2.0,05031,2016
61, Fallow/Idle Cropland,102868,22877.3,05031,2016
74, Pecans,50,11.1,05031,2016
92, Aquaculture,15,3.3,05031,2016
111, Open Water,11792,2622.5,05031,2016
121, Developed/Open Space,124089,27596.7,05031,2016
122, Developed/Low Intensity,32148,7149.5,05031,2016
123, Developed/Medium Intensity,20222,4497.3,05031,2016
124, Developed/High Intensity,5462,1214.7,05031,2016
131, Barren,1473,327.6,05031,2016
141, Deciduous Forest,152801,33982.1,05031,2016
142, Evergreen Forest,1730,384.7,05031,2016
143, Mixed Forest,2903,645.6,05031,2016
152, Shrubland,43,9.6,05031,2016
176, Grass/Pasture,90043,20025.1,05031,2016
190, Woody Wetlands,148505,33026.7,05031,2016
195, Herbaceous Wetlands,241,53.6,05031,2016
216, Peppers,216,48.0,05031,2016
225, Dbl Crop WinWht/Corn,1,0.2,05031,2016
236, Dbl Crop WinWht/Sorghum,24,5.3,05031,2016
1, Corn,7667,1705.1,05033,2016
3, Rice,15,3.3,05033,2016
4, Sorghum,642,142.8,05033,2016
5, Soybeans,69008,15347.0,05033,2016
24, Winter Wheat,402,89.4,05033,2016
26, Dbl Crop WinWht/Soybeans,4505,1001.9,05033,2016
29, Millet,4,0.9,05033,2016
37, Other Hay/Non Alfalfa,6821,1517.0,05033,2016
42, Dry Beans,2,0.4,05033,2016
61, Fallow/Idle Cropland,1778,395.4,05033,2016
74, Pecans,17,3.8,05033,2016
111, Open Water,37007,8230.2,05033,2016
121, Developed/Open Space,60231,13395.1,05033,2016
122, Developed/Low Intensity,38558,8575.1,05033,2016
123, Developed/Medium Intensity,10617,2361.2,05033,2016
124, Developed/High Intensity,3291,731.9,05033,2016
131, Barren,1999,444.6,05033,2016
141, Deciduous Forest,942079,209513.3,05033,2016
142, Evergreen Forest,108637,24160.3,05033,2016
143, Mixed Forest,12755,2836.6,05033,2016
152, Shrubland,3214,714.8,05033,2016
176, Grass/Pasture,419852,93372.8,05033,2016
190, Woody Wetlands,6129,1363.1,05033,2016
195, Herbaceous Wetlands,3130,696.1,05033,2016
1, Corn,67053,14912.2,05035,2016
2, Cotton,53292,11851.9,05035,2016
3, Rice,209778,46653.5,05035,2016
4, Sorghum,17540,3900.8,05035,2016
5, Soybeans,960088,213518.4,05035,2016
10, Peanuts,896,199.3,05035,2016
24, Winter Wheat,3697,822.2,05035,2016
26, Dbl Crop WinWht/Soybeans,49217,10945.6,05035,2016
37, Other Hay/Non Alfalfa,1376,306.0,05035,2016
44, Other Crops,42,9.3,05035,2016
46, Sweet Potatoes,4,0.9,05035,2016
59, Sod/Grass Seed,1,0.2,05035,2016
61, Fallow/Idle Cropland,44779,9958.6,05035,2016
74, Pecans,50,11.1,05035,2016
111, Open Water,78984,17565.6,05035,2016
121, Developed/Open Space,68567,15248.9,05035,2016
122, Developed/Low Intensity,28333,6301.1,05035,2016
123, Developed/Medium Intensity,15295,3401.5,05035,2016
124, Developed/High Intensity,6171,1372.4,05035,2016
131, Barren,1588,353.2,05035,2016
141, Deciduous Forest,1532,340.7,05035,2016
142, Evergreen Forest,13,2.9,05035,2016
143, Mixed Forest,241,53.6,05035,2016
152, Shrubland,471,104.7,05035,2016
176, Grass/Pasture,6888,1531.9,05035,2016
190, Woody Wetlands,218496,48592.3,05035,2016
195, Herbaceous Wetlands,1008,224.2,05035,2016
240, Dbl Crop Soybeans/Oats,9,2.0,05035,2016
1, Corn,53356,11866.1,05037,2016
2, Cotton,15683,3487.8,05037,2016
3, Rice,445057,98978.3,05037,2016
4, Sorghum,9291,2066.3,05037,2016
5, Soybeans,713518,158682.6,05037,2016
10, Peanuts,10,2.2,05037,2016
24, Winter Wheat,4272,950.1,05037,2016
26, Dbl Crop WinWht/Soybeans,14827,3297.4,05037,2016
37, Other Hay/Non Alfalfa,10196,2267.5,05037,2016
42, Dry Beans,1,0.2,05037,2016
44, Other Crops,257,57.2,05037,2016
46, Sweet Potatoes,9841,2188.6,05037,2016
59, Sod/Grass Seed,27,6.0,05037,2016
61, Fallow/Idle Cropland,64675,14383.4,05037,2016
74, Pecans,65,14.5,05037,2016
92, Aquaculture,23,5.1,05037,2016
111, Open Water,21065,4684.7,05037,2016
121, Developed/Open Space,61910,13768.5,05037,2016
122, Developed/Low Intensity,10408,2314.7,05037,2016
123, Developed/Medium Intensity,3440,765.0,05037,2016
124, Developed/High Intensity,891,198.2,05037,2016
131, Barren,611,135.9,05037,2016
141, Deciduous Forest,178937,39794.6,05037,2016
142, Evergreen Forest,509,113.2,05037,2016
143, Mixed Forest,5291,1176.7,05037,2016
152, Shrubland,1516,337.2,05037,2016
176, Grass/Pasture,19901,4425.9,05037,2016
190, Woody Wetlands,145045,32257.2,05037,2016
195, Herbaceous Wetlands,338,75.2,05037,2016
236, Dbl Crop WinWht/Sorghum,1,0.2,05037,2016
240, Dbl Crop Soybeans/Oats,1,0.2,05037,2016
241, Dbl Crop Corn/Soybeans,1,0.2,05037,2016
1, Corn,13,2.9,05039,2016
5, Soybeans,28,6.2,05039,2016
24, Winter Wheat,3,0.7,05039,2016
26, Dbl Crop WinWht/Soybeans,4,0.9,05039,2016
37, Other Hay/Non Alfalfa,4229,940.5,05039,2016
53, Peas,1,0.2,05039,2016
61, Fallow/Idle Cropland,21,4.7,05039,2016
111, Open Water,4224,939.4,05039,2016
121, Developed/Open Space,29055,6461.7,05039,2016
122, Developed/Low Intensity,56023,12459.2,05039,2016
123, Developed/Medium Intensity,2893,643.4,05039,2016
124, Developed/High Intensity,556,123.7,05039,2016
131, Barren,158,35.1,05039,2016
141, Deciduous Forest,28365,6308.2,05039,2016
142, Evergreen Forest,1289209,286713.2,05039,2016
143, Mixed Forest,6065,1348.8,05039,2016
152, Shrubland,166239,36970.7,05039,2016
176, Grass/Pasture,77132,17153.7,05039,2016
190, Woody Wetlands,258007,57379.4,05039,2016
195, Herbaceous Wetlands,610,135.7,05039,2016
1, Corn,209828,46664.6,05041,2016
2, Cotton,68213,15170.2,05041,2016
3, Rice,109315,24311.1,05041,2016
4, Sorghum,915,203.5,05041,2016
5, Soybeans,780958,173680.9,05041,2016
6, Sunflowers,1,0.2,05041,2016
12, Sweet Corn,2,0.4,05041,2016
24, Winter Wheat,917,203.9,05041,2016
26, Dbl Crop WinWht/Soybeans,8893,1977.8,05041,2016
37, Other Hay/Non Alfalfa,162,36.0,05041,2016
59, Sod/Grass Seed,12,2.7,05041,2016
61, Fallow/Idle Cropland,146416,32562.1,05041,2016
74, Pecans,31,6.9,05041,2016
92, Aquaculture,8,1.8,05041,2016
111, Open Water,182564,40601.3,05041,2016
121, Developed/Open Space,63450,14110.9,05041,2016
122, Developed/Low Intensity,9528,2119.0,05041,2016
123, Developed/Medium Intensity,6123,1361.7,05041,2016
124, Developed/High Intensity,1473,327.6,05041,2016
131, Barren,9607,2136.5,05041,2016
141, Deciduous Forest,269,59.8,05041,2016
142, Evergreen Forest,3018,671.2,05041,2016
143, Mixed Forest,4766,1059.9,05041,2016
152, Shrubland,1919,426.8,05041,2016
176, Grass/Pasture,732,162.8,05041,2016
190, Woody Wetlands,746779,166079.7,05041,2016
195, Herbaceous Wetlands,2523,561.1,05041,2016
225, Dbl Crop WinWht/Corn,15,3.3,05041,2016
240, Dbl Crop Soybeans/Oats,8,1.8,05041,2016
241, Dbl Crop Corn/Soybeans,1,0.2,05041,2016
1, Corn,59824,13304.5,05043,2016
2, Cotton,23649,5259.4,05043,2016
3, Rice,48786,10849.7,05043,2016
4, Sorghum,372,82.7,05043,2016
5, Soybeans,172941,38461.2,05043,2016
10, Peanuts,1,0.2,05043,2016
24, Winter Wheat,143,31.8,05043,2016
26, Dbl Crop WinWht/Soybeans,2405,534.9,05043,2016
28, Oats,4,0.9,05043,2016
37, Other Hay/Non Alfalfa,1698,377.6,05043,2016
44, Other Crops,1,0.2,05043,2016
54, Tomatoes,16,3.6,05043,2016
58, Clover/Wildflowers,3,0.7,05043,2016
59, Sod/Grass Seed,1,0.2,05043,2016
61, Fallow/Idle Cropland,49511,11011.0,05043,2016
67, Peaches,18,4.0,05043,2016
74, Pecans,42,9.3,05043,2016
92, Aquaculture,2,0.4,05043,2016
111, Open Water,20314,4517.7,05043,2016
121, Developed/Open Space,33136,7369.3,05043,2016
122, Developed/Low Intensity,63050,14022.0,05043,2016
123, Developed/Medium Intensity,5090,1132.0,05043,2016
124, Developed/High Intensity,1362,302.9,05043,2016
131, Barren,266,59.2,05043,2016
141, Deciduous Forest,12725,2830.0,05043,2016
142, Evergreen Forest,1042642,231878.0,05043,2016
143, Mixed Forest,28664,6374.7,05043,2016
152, Shrubland,202372,45006.4,05043,2016
176, Grass/Pasture,109490,24350.0,05043,2016
190, Woody Wetlands,524222,116584.2,05043,2016
195, Herbaceous Wetlands,2031,451.7,05043,2016
225, Dbl Crop WinWht/Corn,5,1.1,05043,2016
240, Dbl Crop Soybeans/Oats,27,6.0,05043,2016
1, Corn,4559,1013.9,05045,2016
2, Cotton,1,0.2,05045,2016
3, Rice,12701,2824.6,05045,2016
4, Sorghum,78,17.3,05045,2016
5, Soybeans,34469,7665.7,05045,2016
24, Winter Wheat,2234,496.8,05045,2016
26, Dbl Crop WinWht/Soybeans,881,195.9,05045,2016
28, Oats,25,5.6,05045,2016
37, Other Hay/Non Alfalfa,22421,4986.3,05045,2016
59, Sod/Grass Seed,211,46.9,05045,2016
61, Fallow/Idle Cropland,1220,271.3,05045,2016
74, Pecans,32,7.1,05045,2016
111, Open Water,47182,10493.0,05045,2016
121, Developed/Open Space,101858,22652.7,05045,2016
122, Developed/Low Intensity,55376,12315.3,05045,2016
123, Developed/Medium Intensity,17788,3956.0,05045,2016
124, Developed/High Intensity,7955,1769.1,05045,2016
131, Barren,1004,223.3,05045,2016
141, Deciduous Forest,753501,167574.6,05045,2016
142, Evergreen Forest,97399,21661.0,05045,2016
143, Mixed Forest,9357,2080.9,05045,2016
152, Shrubland,4940,1098.6,05045,2016
176, Grass/Pasture,688826,153191.2,05045,2016
190, Woody Wetlands,45232,10059.4,05045,2016
195, Herbaceous Wetlands,1796,399.4,05045,2016
225, Dbl Crop WinWht/Corn,107,23.8,05045,2016
1, Corn,3064,681.4,05047,2016
3, Rice,322,71.6,05047,2016
5, Soybeans,8150,1812.5,05047,2016
24, Winter Wheat,19,4.2,05047,2016
26, Dbl Crop WinWht/Soybeans,703,156.3,05047,2016
37, Other Hay/Non Alfalfa,5651,1256.8,05047,2016
61, Fallow/Idle Cropland,15,3.3,05047,2016
69, Grapes,25,5.6,05047,2016
74, Pecans,1,0.2,05047,2016
111, Open Water,31452,6994.8,05047,2016
121, Developed/Open Space,62728,13950.4,05047,2016
122, Developed/Low Intensity,24587,5468.0,05047,2016
123, Developed/Medium Intensity,3610,802.8,05047,2016
124, Developed/High Intensity,549,122.1,05047,2016
131, Barren,1214,270.0,05047,2016
141, Deciduous Forest,665053,147904.2,05047,2016
142, Evergreen Forest,297923,66256.5,05047,2016
143, Mixed Forest,39401,8762.6,05047,2016
152, Shrubland,23880,5310.8,05047,2016
176, Grass/Pasture,609883,135634.7,05047,2016
190, Woody Wetlands,2779,618.0,05047,2016
195, Herbaceous Wetlands,2176,483.9,05047,2016
1, Corn,6,1.3,05049,2016
2, Cotton,5,1.1,05049,2016
5, Soybeans,8,1.8,05049,2016
26, Dbl Crop WinWht/Soybeans,1,0.2,05049,2016
37, Other Hay/Non Alfalfa,5572,1239.2,05049,2016
61, Fallow/Idle Cropland,3,0.7,05049,2016
111, Open Water,9155,2036.0,05049,2016
121, Developed/Open Space,76736,17065.7,05049,2016
122, Developed/Low Intensity,8793,1955.5,05049,2016
123, Developed/Medium Intensity,815,181.3,05049,2016
124, Developed/High Intensity,148,32.9,05049,2016
131, Barren,874,194.4,05049,2016
141, Deciduous Forest,1085056,241310.6,05049,2016
142, Evergreen Forest,21037,4678.5,05049,2016
143, Mixed Forest,47366,10533.9,05049,2016
152, Shrubland,515,114.5,05049,2016
176, Grass/Pasture,528640,117566.7,05049,2016
190, Woody Wetlands,193,42.9,05049,2016
1, Corn,18,4.0,05051,2016
2, Cotton,1,0.2,05051,2016
3, Rice,3,0.7,05051,2016
4, Sorghum,1,0.2,05051,2016
5, Soybeans,48,10.7,05051,2016
24, Winter Wheat,10,2.2,05051,2016
37, Other Hay/Non Alfalfa,1586,352.7,05051,2016
111, Open Water,160794,35759.7,05051,2016
121, Developed/Open Space,123839,27541.1,05051,2016
122, Developed/Low Intensity,49306,10965.4,05051,2016
123, Developed/Medium Intensity,18871,4196.8,05051,2016
124, Developed/High Intensity,7135,1586.8,05051,2016
131, Barren,2524,561.3,05051,2016
141, Deciduous Forest,867784,192990.5,05051,2016
142, Evergreen Forest,526694,117133.9,05051,2016
143, Mixed Forest,164091,36493.0,05051,2016
152, Shrubland,61140,13597.2,05051,2016
176, Grass/Pasture,127693,28398.2,05051,2016
190, Woody Wetlands,2534,563.5,05051,2016
195, Herbaceous Wetlands,10,2.2,05051,2016
225, Dbl Crop WinWht/Corn,6,1.3,05051,2016
1, Corn,71,15.8,05053,2016
2, Cotton,1,0.2,05053,2016
3, Rice,11,2.4,05053,2016
4, Sorghum,10,2.2,05053,2016
5, Soybeans,330,73.4,05053,2016
24, Winter Wheat,15,3.3,05053,2016
26, Dbl Crop WinWht/Soybeans,31,6.9,05053,2016
37, Other Hay/Non Alfalfa,1084,241.1,05053,2016
54, Tomatoes,58,12.9,05053,2016
61, Fallow/Idle Cropland,198,44.0,05053,2016
67, Peaches,4,0.9,05053,2016
74, Pecans,20,4.4,05053,2016
92, Aquaculture,3,0.7,05053,2016
111, Open Water,8270,1839.2,05053,2016
121, Developed/Open Space,40094,8916.7,05053,2016
122, Developed/Low Intensity,54131,12038.4,05053,2016
123, Developed/Medium Intensity,3271,727.5,05053,2016
124, Developed/High Intensity,1223,272.0,05053,2016
131, Barren,413,91.8,05053,2016
141, Deciduous Forest,49989,11117.3,05053,2016
142, Evergreen Forest,981869,218362.4,05053,2016
143, Mixed Forest,1147,255.1,05053,2016
152, Shrubland,180639,40173.1,05053,2016
176, Grass/Pasture,81478,18120.3,05053,2016
190, Woody Wetlands,411967,91619.3,05053,2016
195, Herbaceous Wetlands,5305,1179.8,05053,2016
1, Corn,86665,19273.8,05055,2016
2, Cotton,21816,4851.8,05055,2016
3, Rice,386571,85971.3,05055,2016
4, Sorghum,6799,1512.1,05055,2016
5, Soybeans,371404,82598.3,05055,2016
10, Peanuts,2374,528.0,05055,2016
24, Winter Wheat,1182,262.9,05055,2016
26, Dbl Crop WinWht/Soybeans,10860,2415.2,05055,2016
28, Oats,5,1.1,05055,2016
36, Alfalfa,21,4.7,05055,2016
37, Other Hay/Non Alfalfa,29841,6636.5,05055,2016
44, Other Crops,28,6.2,05055,2016
48, Watermelons,8,1.8,05055,2016
59, Sod/Grass Seed,11,2.4,05055,2016
61, Fallow/Idle Cropland,39769,8844.4,05055,2016
74, Pecans,11,2.4,05055,2016
92, Aquaculture,1,0.2,05055,2016
111, Open Water,30731,6834.4,05055,2016
121, Developed/Open Space,79792,17745.3,05055,2016
122, Developed/Low Intensity,13815,3072.4,05055,2016
123, Developed/Medium Intensity,7461,1659.3,05055,2016
124, Developed/High Intensity,1664,370.1,05055,2016
131, Barren,670,149.0,05055,2016
141, Deciduous Forest,347380,77255.5,05055,2016
142, Evergreen Forest,7073,1573.0,05055,2016
